phone_timestamp,server_received_timestamp,accelerometer_x,accelerometer_y,accelerometer_z,accel_nograv_x,accel_nograv_y,accel_nograv_z,gyroscope_alpha,gyroscope_beta,gyroscope_gamma,orientation_alpha,orientation_beta,orientation_gamma,magnetometer_x,magnetometer_y,magnetometer_z,latitude,longitude,altitude,speed,heading,accuracy
2026-09-17T11:45:32.689Z,2026-09-17T11:45:35.610Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:33.688Z,2026-09-17T11:45:36.606Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:34.683Z,2026-09-17T11:45:37.601Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:35.689Z,2026-09-17T11:45:38.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:36.689Z,2026-09-17T11:45:39.606Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:37.689Z,2026-09-17T11:45:40.663Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:38.686Z,2026-09-17T11:45:41.685Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:39.689Z,2026-09-17T11:45:42.608Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:40.689Z,2026-09-17T11:45:43.627Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:41.689Z,2026-09-17T11:45:44.606Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:42.689Z,2026-09-17T11:45:45.781Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:43.689Z,2026-09-17T11:45:46.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:44.689Z,2026-09-17T11:45:47.624Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:45.689Z,2026-09-17T11:45:48.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:46.689Z,2026-09-17T11:45:49.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:47.689Z,2026-09-17T11:45:50.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:48.690Z,2026-09-17T11:45:51.654Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:49.689Z,2026-09-17T11:45:52.750Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:50.688Z,2026-09-17T11:45:53.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:51.689Z,2026-09-17T11:45:54.608Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:52.688Z,2026-09-17T11:45:55.817Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:53.689Z,2026-09-17T11:45:56.632Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:54.689Z,2026-09-17T11:45:57.664Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:55.689Z,2026-09-17T11:45:58.703Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:56.689Z,2026-09-17T11:45:59.607Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T11:45:57.688Z,2026-09-17T11:46:00.606Z,0.1,0.2,9.9,0,0,0,0,0,0,94.9,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:56.784Z,2026-09-17T12:10:59.712Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:56.925Z,2026-09-17T12:10:59.978Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.153Z,2026-09-17T12:11:00.077Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.273Z,2026-09-17T12:11:00.200Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.395Z,2026-09-17T12:11:00.314Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.510Z,2026-09-17T12:11:00.429Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.635Z,2026-09-17T12:11:00.553Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.758Z,2026-09-17T12:11:00.678Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:57.879Z,2026-09-17T12:11:00.801Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.002Z,2026-09-17T12:11:00.922Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.124Z,2026-09-17T12:11:01.044Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.248Z,2026-09-17T12:11:01.167Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.365Z,2026-09-17T12:11:01.285Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.487Z,2026-09-17T12:11:01.407Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.611Z,2026-09-17T12:11:01.531Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.734Z,2026-09-17T12:11:01.654Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.847Z,2026-09-17T12:11:01.765Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:58.972Z,2026-09-17T12:11:01.894Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.087Z,2026-09-17T12:11:02.015Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.210Z,2026-09-17T12:11:02.132Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.333Z,2026-09-17T12:11:02.253Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.458Z,2026-09-17T12:11:02.380Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.582Z,2026-09-17T12:11:02.504Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.701Z,2026-09-17T12:11:02.622Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.824Z,2026-09-17T12:11:02.744Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:10:59.949Z,2026-09-17T12:11:02.868Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.071Z,2026-09-17T12:11:02.990Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.182Z,2026-09-17T12:11:03.101Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.306Z,2026-09-17T12:11:03.225Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.429Z,2026-09-17T12:11:03.348Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.555Z,2026-09-17T12:11:03.478Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.679Z,2026-09-17T12:11:03.598Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.803Z,2026-09-17T12:11:03.724Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:00.920Z,2026-09-17T12:11:03.842Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.038Z,2026-09-17T12:11:03.959Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.162Z,2026-09-17T12:11:04.081Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.285Z,2026-09-17T12:11:04.203Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.405Z,2026-09-17T12:11:04.326Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.514Z,2026-09-17T12:11:04.433Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.628Z,2026-09-17T12:11:04.546Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.739Z,2026-09-17T12:11:04.658Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.861Z,2026-09-17T12:11:04.781Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:01.983Z,2026-09-17T12:11:04.902Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.106Z,2026-09-17T12:11:05.026Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.227Z,2026-09-17T12:11:05.146Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.350Z,2026-09-17T12:11:05.269Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.473Z,2026-09-17T12:11:05.393Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.597Z,2026-09-17T12:11:05.516Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.721Z,2026-09-17T12:11:05.642Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.843Z,2026-09-17T12:11:05.764Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:02.967Z,2026-09-17T12:11:05.886Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.090Z,2026-09-17T12:11:06.008Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.213Z,2026-09-17T12:11:06.133Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.337Z,2026-09-17T12:11:06.257Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.461Z,2026-09-17T12:11:06.380Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.575Z,2026-09-17T12:11:06.494Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.689Z,2026-09-17T12:11:06.609Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.811Z,2026-09-17T12:11:06.729Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:03.929Z,2026-09-17T12:11:06.848Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.054Z,2026-09-17T12:11:06.974Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.178Z,2026-09-17T12:11:07.098Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.303Z,2026-09-17T12:11:07.222Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.428Z,2026-09-17T12:11:07.348Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.554Z,2026-09-17T12:11:07.475Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.680Z,2026-09-17T12:11:07.599Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.806Z,2026-09-17T12:11:07.726Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:04.931Z,2026-09-17T12:11:07.850Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.055Z,2026-09-17T12:11:07.977Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.180Z,2026-09-17T12:11:08.100Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.306Z,2026-09-17T12:11:08.225Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.431Z,2026-09-17T12:11:08.350Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.557Z,2026-09-17T12:11:08.477Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.678Z,2026-09-17T12:11:08.597Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.802Z,2026-09-17T12:11:08.726Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:05.927Z,2026-09-17T12:11:08.846Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.051Z,2026-09-17T12:11:08.971Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.175Z,2026-09-17T12:11:09.095Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.300Z,2026-09-17T12:11:09.220Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.424Z,2026-09-17T12:11:09.347Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.548Z,2026-09-17T12:11:09.468Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.676Z,2026-09-17T12:11:09.596Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.797Z,2026-09-17T12:11:09.716Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:06.921Z,2026-09-17T12:11:09.843Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.039Z,2026-09-17T12:11:09.960Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.162Z,2026-09-17T12:11:10.082Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.286Z,2026-09-17T12:11:10.211Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.409Z,2026-09-17T12:11:10.330Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.532Z,2026-09-17T12:11:10.451Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.655Z,2026-09-17T12:11:10.576Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.779Z,2026-09-17T12:11:10.699Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:07.898Z,2026-09-17T12:11:10.828Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.015Z,2026-09-17T12:11:10.935Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.140Z,2026-09-17T12:11:11.060Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.265Z,2026-09-17T12:11:11.185Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.391Z,2026-09-17T12:11:11.311Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.515Z,2026-09-17T12:11:11.435Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.640Z,2026-09-17T12:11:11.561Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.758Z,2026-09-17T12:11:11.678Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:08.882Z,2026-09-17T12:11:11.802Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.007Z,2026-09-17T12:11:11.926Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.121Z,2026-09-17T12:11:12.043Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.245Z,2026-09-17T12:11:12.167Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.368Z,2026-09-17T12:11:12.291Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.484Z,2026-09-17T12:11:12.403Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.603Z,2026-09-17T12:11:12.524Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.728Z,2026-09-17T12:11:12.648Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.853Z,2026-09-17T12:11:12.776Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:09.971Z,2026-09-17T12:11:12.893Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.092Z,2026-09-17T12:11:13.011Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.217Z,2026-09-17T12:11:13.137Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.341Z,2026-09-17T12:11:13.261Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.462Z,2026-09-17T12:11:13.382Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.585Z,2026-09-17T12:11:13.509Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.707Z,2026-09-17T12:11:13.626Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.831Z,2026-09-17T12:11:13.752Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:10.953Z,2026-09-17T12:11:13.875Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.077Z,2026-09-17T12:11:13.996Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.202Z,2026-09-17T12:11:14.121Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.326Z,2026-09-17T12:11:14.244Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.450Z,2026-09-17T12:11:14.369Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.573Z,2026-09-17T12:11:14.494Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.697Z,2026-09-17T12:11:14.616Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.820Z,2026-09-17T12:11:14.739Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:11.944Z,2026-09-17T12:11:14.864Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.068Z,2026-09-17T12:11:14.988Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.187Z,2026-09-17T12:11:15.107Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.310Z,2026-09-17T12:11:15.230Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.433Z,2026-09-17T12:11:15.352Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.557Z,2026-09-17T12:11:15.481Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.679Z,2026-09-17T12:11:15.599Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.803Z,2026-09-17T12:11:15.726Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:12.928Z,2026-09-17T12:11:15.848Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.051Z,2026-09-17T12:11:15.971Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.175Z,2026-09-17T12:11:16.094Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.299Z,2026-09-17T12:11:16.219Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.424Z,2026-09-17T12:11:16.344Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.548Z,2026-09-17T12:11:16.468Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.672Z,2026-09-17T12:11:16.593Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.795Z,2026-09-17T12:11:16.715Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:13.919Z,2026-09-17T12:11:16.838Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.042Z,2026-09-17T12:11:16.962Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.166Z,2026-09-17T12:11:17.086Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.291Z,2026-09-17T12:11:17.212Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.415Z,2026-09-17T12:11:17.336Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.537Z,2026-09-17T12:11:17.458Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.662Z,2026-09-17T12:11:17.582Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.786Z,2026-09-17T12:11:17.709Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
2026-09-17T12:11:14.904Z,2026-09-17T12:11:17.826Z,0,0.2,9.9,0,0,0,0,0,-0.1,89,1.3,-0.2,,,,,,,,,
