timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789602367.0,19.17,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602377.0,19.18,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602387.0,19.19,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602397.0,19.2,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602407.0,19.21,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602417.0,19.22,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602427.0,19.23,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602437.0,19.24,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602447.0,19.25,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602457.0,19.26,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602467.0,19.27,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602477.0,19.28,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602487.0,19.29,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602497.0,19.3,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602507.0,19.31,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602517.0,19.32,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602527.0,19.33,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602537.0,19.34,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602547.0,19.35,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602557.0,19.36,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602567.0,19.37,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602577.0,19.38,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602587.0,19.39,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602597.0,19.4,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602607.0,19.41,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602617.0,19.42,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602627.0,19.43,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602637.0,19.44,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602647.0,19.45,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602657.0,19.46,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602667.0,19.47,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602677.0,19.48,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602687.0,19.49,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602697.0,19.5,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602707.0,19.51,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602717.0,19.52,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602727.0,19.53,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602737.0,19.54,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602747.0,19.55,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602757.0,19.56,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602767.0,19.57,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602777.0,19.58,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602787.0,19.59,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602797.0,19.6,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602807.0,19.61,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602817.0,19.62,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602827.0,19.63,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602837.0,19.64,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602847.0,19.65,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602857.0,19.66,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602867.0,19.67,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602877.0,19.68,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602887.0,19.69,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602897.0,19.7,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602907.0,19.71,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602917.0,19.72,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602927.0,19.73,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602937.0,19.74,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602947.0,19.75,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602957.0,19.76,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602967.0,19.77,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602977.0,19.78,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602987.0,19.79,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789602997.0,19.8,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603007.0,19.81,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603017.0,19.82,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603027.0,19.83,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603037.0,19.84,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603047.0,19.85,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603057.0,19.86,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603067.0,19.87,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603077.0,19.88,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603087.0,19.89,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603097.0,19.9,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603107.0,19.91,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603117.0,19.92,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603127.0,19.93,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603137.0,19.94,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603147.0,19.95,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603157.0,19.96,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603167.0,19.97,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603177.0,19.98,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603187.0,19.99,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603197.0,20.0,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603207.0,20.01,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603217.0,20.02,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603227.0,20.03,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603237.0,20.04,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603247.0,20.05,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603257.0,20.06,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603267.0,20.07,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603277.0,20.08,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603287.0,20.09,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603297.0,20.1,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603307.0,20.11,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603317.0,20.12,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603327.0,20.13,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603337.0,20.14,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603347.0,20.15,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603357.0,20.16,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603367.0,20.17,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603377.0,20.18,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603387.0,20.19,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603397.0,20.2,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603407.0,20.21,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000024,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603417.0,20.22,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603427.0,20.23,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603437.0,20.24,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603447.0,20.25,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.3999999999999999,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603457.0,20.26,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000009,0.4,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
1789603467.0,20.27,0.9,0.4,9.8,0.0,0.2,-0.1,9.849365461794989,0.223606797749979,0.9000000000000008,0.40000000000000013,9.80000000000001,11.016845,76.955812,412.0,0.8,3.2,140.5,2.8800000000000003,,,1,1,1,0,0
